SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,5930 Rutgers Rd,La Jolla,CA,92037,5495000,6,7,La Jolla,5809,22651,2016,8,Garage,123,Active,,,,8/3/2016,6250000,6/23/2014,1865000,http://www.redfin.com/CA/San-Diego/5930-Rutgers-Rd-92037/home/4939278,San Diego County's Regional Multiple Listing Service (SANDICOR),160021317,Pacific Sotheby's Int'l Realty,N,Y,32.8237189,-117.25512,FALSE
MLS Listing,Single Family Residential,9704 Black Gold Rd,La Jolla,CA,92037,9300000,3,4,La Jolla,5011,56192,2000,8,Garage,123,Active,,,,7/27/2016,9800000,12/1/1972,103500,http://www.redfin.com/CA/San-Diego/9704-Blackgold-Rd-92037/home/4862025,San Diego County's Regional Multiple Listing Service (SANDICOR),160021298,Berkshire Hathaway HomeService,N,Y,32.8833767,-117.2476805,FALSE
MLS Listing,Single Family Residential,1702 Valdes Dr,La Jolla,CA,92037,8599000,5,9,La Jolla,7032,,2011,6,Garage,126,Active,,,,,8599000,12/7/2007,3300000,http://www.redfin.com/CA/San-Diego/1702-Valdes-Dr-92037/home/4911452,San Diego County's Regional Multiple Listing Service (SANDICOR),160020706,Pacific Sotheby's Int'l Realty,N,Y,32.844759,-117.261883,FALSE
MLS Listing,Single Family Residential,2115 Paseo Dorado,La Jolla,CA,92037,2395000,3,3,La Jolla,2277,5232,1980,4,Garage,126,Active,,,,,2395000,8/31/2005,1950000,http://www.redfin.com/CA/San-Diego/2115-Paseo-Dorado-92037/home/4878130,San Diego County's Regional Multiple Listing Service (SANDICOR),160020665,Coldwell Banker Res. Brokerage,N,Y,32.852325,-117.255117,FALSE
MLS Listing,Single Family Residential,832 La Jolla Rancho,La Jolla,CA,92037,3900000,4,4,La Jolla,2900,18800,1960,4,Garage,130,Active,,,,,3900000,7/5/2006,2820000,http://www.redfin.com/CA/San-Diego/832-La-Jolla-Rancho-Rd-92037/home/4935084,San Diego County's Regional Multiple Listing Service (SANDICOR),160019861,Berkshire Hathaway HomeService,N,Y,32.819464,-117.267298,FALSE
MLS Listing,Single Family Residential,330 Playa Del Sur,La Jolla,CA,92037,3650000,5,5,La Jolla,4879,3090,2005,4,Garage,131,Active,,,,,3650000,5/1/2015,2737500,http://www.redfin.com/CA/San-Diego/330-Playa-Del-Sur-St-92037/home/6585283,San Diego County's Regional Multiple Listing Service (SANDICOR),160019666,Pacific Shore Platinum,N,Y,32.82954,-117.278531,FALSE
MLS Listing,Single Family Residential,Bordeaux Ave,La Jolla,CA,92037,6495000,4,5,La Jolla,6303,38333,2005,2,Garage,132,Active,,,,8/6/2016,6995000,12/19/2014,6788000,http://www.redfin.com/CA/San-Diego/Bordeaux-Ave-92037/home/4864600,San Diego County's Regional Multiple Listing Service (SANDICOR),160019355,Berkshire Hathaway HomeService,N,Y,Sign in to see,Sign in to see,FALSE
MLS Listing,Single Family Residential,331 Playa Del Norte,La Jolla,CA,92037,3700000,6,5,La Jolla,4757,,2005,3,Garage,134,Active,,,,,3700000,7/26/2012,1940000,http://www.redfin.com/CA/San-Diego/331-Playa-Del-Norte-St-92037/home/6585284,San Diego County's Regional Multiple Listing Service (SANDICOR),160019052,Berkshire Hathaway HomeService,N,Y,32.829611,-117.2785364,FALSE
MLS Listing,Condo/Coop,840 TURQUOISE St #210,PACIFIC BEACH,CA,92109,472500,2,2,Pacific Beach,902,,1980,1,Garage,136,Active,,,,8/16/2016,499000,,,http://www.redfin.com/CA/San-Diego/840-Turquoise-St-92109/unit-210/home/6682012,San Diego County's Regional Multiple Listing Service (SANDICOR),160018811,Berkshire Hathaway HomeService,N,Y,32.8091144,-117.2583827,FALSE
MLS Listing,Single Family Residential,7955 Roseland Dr,La Jolla,CA,92037,3295000,3,3,La Jolla,1963,8298,1950,4,Garage,138,Active,,,,6/21/2016,3495000,,,http://www.redfin.com/CA/San-Diego/7955-Roseland-Dr-92037/home/4878011,San Diego County's Regional Multiple Listing Service (SANDICOR),160018106,Willis Allen Real Estate,N,Y,32.8507514,-117.2590793,FALSE
MLS Listing,Single Family Residential,8410 Whale Watch Way,La Jolla,CA,92037,15950000,5,6,La Jolla,8500,19598,2009,6,Garage,140,Active,,,,,15950000,4/18/2005,4450000,http://www.redfin.com/CA/San-Diego/8410-Whale-Watch-Way-92037/home/4880197,San Diego County's Regional Multiple Listing Service (SANDICOR),160017719,Berkshire Hathaway HomeService,N,Y,32.8586571,-117.2490118,FALSE
MLS Listing,Condo/Coop,2500 Torrey Pines Rd #901,La Jolla,CA,92037,799000,2,2,La Jolla,1344,,1973,1,Garage,140,Active,,,,8/3/2016,815000,,,http://www.redfin.com/CA/San-Diego/2500-Torrey-Pines-Rd-92037/unit-901/home/4879346,San Diego County's Regional Multiple Listing Service (SANDICOR),160017718,Coldwell Banker Res. Brokerage,N,Y,32.8514972,-117.2497397,FALSE
MLS Listing,Single Family Residential,7400 Vista Del Mar,La Jolla,CA,92037,26588000,7,10,La Jolla,8328,11400,2003,6,Garage,140,Active,,,,,26588000,7/1/2004,9445455,http://www.redfin.com/CA/San-Diego/7400-Vista-Del-Mar-Ave-92037/home/4912864,San Diego County's Regional Multiple Listing Service (SANDICOR),160017671,Coldwell Banker Res. Brokerage,N,Y,32.837036,-117.281001,FALSE
MLS Listing,Condo/Coop,2130 Vallecitos #245,La Jolla,CA,92037,1096000,2,2,La Jolla,1308,,1972,1,Garage,143,Active,,,,,1096000,9/20/2005,899000,http://www.redfin.com/CA/San-Diego/2130-Vallecitos-92037/unit-245/home/4876163,San Diego County's Regional Multiple Listing Service (SANDICOR),160017210,Latitude 32 Realty,N,Y,32.8552614,-117.2564483,FALSE
MLS Listing,Single Family Residential,8351 Paseo Del Ocaso,La Jolla,CA,92037,4194900,4,4,La Jolla,3606,,2000,6,Garage,144,Active,,,,6/11/2016,4350000,4/25/1997,300000,http://www.redfin.com/CA/San-Diego/8351-Paseo-Del-Ocaso-92037/home/4876041,San Diego County's Regional Multiple Listing Service (SANDICOR),160016911,Keller Williams Realty LaJolla,N,Y,32.858178,-117.254262,FALSE
MLS Listing,Single Family Residential,6875 Via Valverde,La Jolla,CA,92037,1795000,5,4,La Jolla,3190,20300,1969,6,Garage,147,Active,,,,8/1/2016,1950000,3/30/2010,1532000,http://www.redfin.com/CA/San-Diego/6875-Via-Valverde-92037/home/4922637,San Diego County's Regional Multiple Listing Service (SANDICOR),160016181,Willis Allen Real Estate,N,Y,32.833658,-117.258573,FALSE
MLS Listing,Single Family Residential,5409 Moonlight Ln,La Jolla,CA,92037,1380000,2,2,La Jolla,1817,,1968,4,Garage,151,Active,,,,4/22/2016,1450000,9/13/2000,725000,http://www.redfin.com/CA/San-Diego/5409-Moonlight-Ln-92037/home/6407715,San Diego County's Regional Multiple Listing Service (SANDICOR),160015742,The Certified Group,N,Y,32.8137424,-117.2569607,FALSE
MLS Listing,Townhouse,9728 Keeneland Row,La Jolla,CA,92037,980000,4,3,La Jolla,2361,,1989,4,Garage,152,Active,,,,8/18/2016,995000,4/23/2003,666000,http://www.redfin.com/CA/San-Diego/9728-Keeneland-Row-92037/home/6270897,San Diego County's Regional Multiple Listing Service (SANDICOR),160015449,Chake B,N,Y,32.8824094,-117.2443767,FALSE
MLS Listing,Single Family Residential,5486 soledad Rd,La Jolla,CA,92037,1695000,5,4,La Jolla,3074,,1961,4,Garage,153,Active,,,,,1695000,11/12/2013,1500000,http://www.redfin.com/CA/San-Diego/5486-Soledad-Rd-92037/home/4940598,San Diego County's Regional Multiple Listing Service (SANDICOR),160015200,Pacific Sotheby's Int'l Realty,N,Y,32.818929,-117.241409,FALSE
MLS Listing,Single Family Residential,6303 Camino De La Costa,La Jolla,CA,92037,6295000,4,5,La Jolla,5221,10163,1950,2,Garage,153,Active,,,,8/3/2016,6400000,11/3/2014,6200000,http://www.redfin.com/CA/San-Diego/6303-Camino-De-La-Costa-92037/home/4918168,San Diego County's Regional Multiple Listing Service (SANDICOR),160015198,Berkshire Hathaway HomeService,N,Y,32.823575,-117.279033,FALSE
MLS Listing,Single Family Residential,2496 Avenida De La Playa,La Jolla,CA,92037,4150000,4,5,La Jolla,3600,20090,1960,4,Garage,154,Active,,,,,4150000,,,http://www.redfin.com/CA/San-Diego/2496-Avenida-De-La-Playa-92037/home/4877295,San Diego County's Regional Multiple Listing Service (SANDICOR),160015086,Willis Allen Real Estate,N,Y,32.854289,-117.249708,FALSE
MLS Listing,Single Family Residential,8327 La Jolla Shores Dr,La Jolla,CA,92037,3975000,5,4,La Jolla,3787,,2010,8,Garage,154,Active,,,,6/15/2016,4300000,9/28/2015,3150000,http://www.redfin.com/CA/San-Diego/8327-La-Jolla-Shores-Dr-92037/home/4876071,San Diego County's Regional Multiple Listing Service (SANDICOR),160015046,Pacific Sotheby's Int'l Realty,N,Y,32.857539,-117.253126,FALSE
MLS Listing,Single Family Residential,5381 Moonlight Ln,La Jolla,CA,92037,3695000,4,5,La Jolla,5000,10062,1991,6,Garage,154,Active,,,,6/27/2016,3749000,9/13/2004,2700000,http://www.redfin.com/CA/San-Diego/5381-Moonlight-Ln-92037/home/4941875,San Diego County's Regional Multiple Listing Service (SANDICOR),160015041,"Barry Estates, Inc.",N,Y,32.813639,-117.256416,FALSE
MLS Listing,Single Family Residential,8315 Camino Del Oro,La Jolla,CA,92037,4250876,4,3,La Jolla,2359,4487,1991,4,Garage,163,Active,,,,,4250876,5/5/2010,3400000,http://www.redfin.com/CA/San-Diego/8315-Camino-Del-Oro-92037/home/4876011,San Diego County's Regional Multiple Listing Service (SANDICOR),160013455,Berkshire Hathaway HomeService,N,Y,32.857009,-117.255992,FALSE
MLS Listing,Single Family Residential,9660 BlackGold Rd,La Jolla,CA,92037,11000000,6,6,La Jolla,6161,,1979,1,Garage,164,Active,,,,4/14/2016,12000000,5/29/1998,2750000,http://www.redfin.com/CA/San-Diego/9660-Blackgold-Rd-92037/home/4862065,San Diego County's Regional Multiple Listing Service (SANDICOR),160013238,San Diego Realty Experts,N,Y,32.8823101,-117.247943,FALSE
MLS Listing,Single Family Residential,9525 La Jolla Farms Rd,La Jolla,CA,92037,4575000,5,5,La Jolla,4276,26571,1983,7,Garage,164,Active,,,,6/23/2016,4750000,5/9/1997,845000,http://www.redfin.com/CA/San-Diego/9525-La-Jolla-Farms-Rd-92037/home/4862160,San Diego County's Regional Multiple Listing Service (SANDICOR),160013160,Berkshire Hathaway HomeService,N,Y,32.876924,-117.244265,FALSE
MLS Listing,Single Family Residential,5389 La Jolla Mesa Dr,La Jolla,CA,92037,1435000,4,2,La Jolla,2364,5300,1950,3,Garage,165,Active,5/22/2106,12:00,16:00,6/19/2016,1495000,5/24/2012,1110000,http://www.redfin.com/CA/San-Diego/5389-La-Jolla-Mesa-Dr-92037/home/4938399,San Diego County's Regional Multiple Listing Service (SANDICOR),160012738,Berkshire Hathaway HomeService,N,Y,32.812527,-117.26,FALSE
MLS Listing,Single Family Residential,7942 Avenida Kirjah,La Jolla,CA,92037,2695000,5,6,La Jolla,5772,17550,2006,6,Garage,168,Active,,,,5/2/2016,2895000,10/15/2007,2525000,http://www.redfin.com/CA/San-Diego/7942-Avenida-Kirjah-92037/home/4880850,San Diego County's Regional Multiple Listing Service (SANDICOR),160012261,"SD Coastal Real Estate, Inc.",N,Y,32.850912,-117.238436,FALSE
MLS Listing,Condo/Coop,5410 LA JOLLA Blvd Unit A311,LA JOLLA,CA,92037,830000,2,2,La Jolla,1406,,2005,2,Garage,169,Active,,,,8/13/2016,886000,6/23/2006,832500,http://www.redfin.com/CA/San-Diego/5410-La-Jolla-Blvd-92037/unit-A311/home/6650951,San Diego County's Regional Multiple Listing Service (SANDICOR),160012169,La Jolla Real Estate Finder,N,Y,32.8108114,-117.2669356,FALSE
MLS Listing,Condo/Coop,Prospect St,La Jolla,CA,92037,2595000,3,4,La Jolla,2765,,2007,2,Garage,172,Active,,,,,2595000,,,http://www.redfin.com/CA/San-Diego/Prospect-St-92037/home/17202625,San Diego County's Regional Multiple Listing Service (SANDICOR),160011480,Berkshire Hathaway HomeService,N,Y,Sign in to see,Sign in to see,FALSE
MLS Listing,Single Family Residential,5845 Camino De La Costa,La Jolla,CA,92037,2995000,5,4,LAJ - La Jolla,3187,8895,1956,2,Garage,174,Active,,,,5/3/2016,3200000,,,http://www.redfin.com/CA/San-Diego/5845-Camino-De-La-Costa-92037/home/4935013,CRMLS,SW16042581,Sommer Realty,N,Y,32.818145,-117.272658,FALSE
MLS Listing,Single Family Residential,8317 La Jolla Shores Dr,La Jolla,CA,92037,9900876,7,7,La Jolla,5408,43560,1975,7,Garage,175,Active,,,,,9900876,2/26/1999,765000,http://www.redfin.com/CA/San-Diego/8317-La-Jolla-Shores-Dr-92037/home/4876271,San Diego County's Regional Multiple Listing Service (SANDICOR),160010833,Berkshire Hathaway HomeService,N,Y,32.856634,-117.252336,FALSE
MLS Listing,Townhouse,2130 Vallecitos #347,La Jolla,CA,92037,1099000,2,2,La Jolla,1323,,1971,1,,175,Active,,,,,1099000,10/2/2008,960000,http://www.redfin.com/CA/San-Diego/2130-Vallecitos-92037/unit-347/home/4876172,San Diego County's Regional Multiple Listing Service (SANDICOR),160010732,Coldwell Banker Res. Brokerage,N,Y,32.8552614,-117.2564483,FALSE
MLS Listing,Single Family Residential,6714 Muirlands Dr,La Jolla,CA,92037,3500000,6,5,La Jolla,4046,,1970,4,Garage,178,Active,,,,,3500000,3/11/1992,1100000,http://www.redfin.com/CA/San-Diego/6714-Muirlands-Dr-92037/home/4921408,San Diego County's Regional Multiple Listing Service (SANDICOR),160010493,Shore Capital Corporation,N,Y,32.831693,-117.262943,FALSE
MLS Listing,Single Family Residential,6810 Via Valverde,La Jolla,CA,92037,2100000,6,5,La Jolla,4411,20600,2005,4,Garage,178,Active,,,,,2100000,5/10/2002,950000,http://www.redfin.com/CA/San-Diego/6810-Via-Valverde-92037/home/4922814,San Diego County's Regional Multiple Listing Service (SANDICOR),160010340,Berkshire Hathaway HomeService,N,Y,32.833424,-117.260355,FALSE
MLS Listing,Single Family Residential,7160 Encelia Dr,La Jolla,CA,92037,7000000,7,8.5,LAJ - La Jolla,7020,19532,2016,5,Garage,179,Active,,,,3/1/2016,6999000,11/4/2014,3100000,http://www.redfin.com/CA/San-Diego/7160-Encelia-Dr-92037/home/4921181,CRMLS,SW16038701,Pacific Sotheby's Int'l Realty,N,Y,32.8390289,-117.257653,FALSE
MLS Listing,Single Family Residential,1630 Crespo Dr,La Jolla,CA,92037,4750000,5,5.5,LAJ - La Jolla,3366,6630,1957,5,Garage,180,Active,,,,5/27/2016,4999000,4/12/2012,2827500,http://www.redfin.com/CA/San-Diego/1630-Crespo-Dr-92037/home/4908678,CRMLS,SW16038410,Pacific Sotheby's Int'l Realty,N,Y,32.8449701,-117.2640474,FALSE
MLS Listing,Single Family Residential,8443 El Paseo Grande,La Jolla,CA,92037,4299000,4,3,LAJ - La Jolla,1612,5249,1956,2,Garage,180,Active,,,,7/28/2016,4499000,10/3/2013,3500000,http://www.redfin.com/CA/San-Diego/8443-El-Paseo-Grande-92037/home/4874694,CRMLS,SW16038318,Pacific Sotheby's Int'l Realty,N,Y,32.8595531,-117.2550479,FALSE
MLS Listing,Single Family Residential,Soledad Ave,La Jolla,CA,92037,2895000,3,4,La Jolla,3287,8050,1995,4,Garage,182,Active,,,,,2895000,7/10/2003,1725500,http://www.redfin.com/CA/San-Diego/Soledad-Ave-92037/home/4908684,San Diego County's Regional Multiple Listing Service (SANDICOR),160009587,Berkshire Hathaway HomeService,N,Y,Sign in to see,Sign in to see,FALSE
MLS Listing,Condo/Coop,1250 Cave St #9,La Jolla,CA,92037,1150000,2,2,La Jolla,1250,,1973,1,Garage,182,Active,,,,7/13/2016,1350000,,,http://www.redfin.com/CA/San-Diego/1250-Cave-St-92037/unit-9/home/4906022,San Diego County's Regional Multiple Listing Service (SANDICOR),160009529,Pacific Sotheby's Int'l Realty,N,Y,32.8482526,-117.2712013,FALSE
MLS Listing,Single Family Residential,8481 El Paseo Grande,San Diego,CA,92037,3995000,5,5,La Jolla,4027,6639,2000,4,Garage,191,Active,,,,4/7/2016,4200000,10/23/2002,3000000,http://www.redfin.com/CA/San-Diego/8481-El-Paseo-Grande-92037/home/4875741,San Diego County's Regional Multiple Listing Service (SANDICOR),160007912,Coldwell Banker Res. Brokerage,N,Y,32.860611,-117.254633,FALSE
MLS Listing,Condo/Coop,7909 Caminito Del Cid,La Jolla,CA,92037,750000,3,3,La Jolla,1987,,1976,2,Garage,195,Active,,,,6/29/2016,798000,5/11/2009,650000,http://www.redfin.com/CA/San-Diego/7909-Caminito-Del-Cid-92037/home/4878245,San Diego County's Regional Multiple Listing Service (SANDICOR),160006952,Pacific Sotheby's Int'l Realty,N,Y,32.851188,-117.251384,FALSE
MLS Listing,Single Family Residential,1661 Soledad Ave,La Jolla,CA,92037,2330000,4,4,La Jolla,2359,11408,2007,5,Garage,196,Active,,,,4/16/2016,2425000,1/18/2005,1500000,http://www.redfin.com/CA/San-Diego/1661-Soledad-Ave-92037/home/4908685,San Diego County's Regional Multiple Listing Service (SANDICOR),160006894,Willis Allen Real Estate,N,Y,32.846187,-117.263134,FALSE
MLS Listing,Condo/Coop,464 Prospect St #503,La Jolla,CA,92037,2395000,3,3,La Jolla,3138,,2003,2,,196,Active,,,,7/20/2016,2775000,5/6/2004,1950000,http://www.redfin.com/CA/San-Diego/464-Prospect-St-92037/unit-503/home/6503250,San Diego County's Regional Multiple Listing Service (SANDICOR),160006782,Berkshire Hathaway HomeService,N,Y,32.8426458,-117.2791575,FALSE
MLS Listing,Single Family Residential,7403 Hillside Dr,La Jolla,CA,92037,4899000,5,8,La Jolla,7383,13600,2007,5,Garage,196,Active,,,,8/22/2016,5166000,12/3/1998,875000,http://www.redfin.com/CA/San-Diego/7403-Hillside-Dr-92037/home/12137377,San Diego County's Regional Multiple Listing Service (SANDICOR),160006775,Coldwell Banker Res. Brokerage,N,Y,32.84417,-117.254281,FALSE
MLS Listing,Single Family Residential,Caminito Bassano W,La Jolla,CA,92037,3499000,5,7,La Jolla,5327,4586,1993,2,Garage,199,Active,,,,,3499000,6/15/1989,495000,http://www.redfin.com/CA/San-Diego/Caminito-Bassano-W-92037/home/4924521,San Diego County's Regional Multiple Listing Service (SANDICOR),160006414,Berkshire Hathaway HomeService,N,Y,Sign in to see,Sign in to see,FALSE
MLS Listing,Single Family Residential,5331 Westknoll Ln,San Diego,CA,92109,1765000,5,3,Pacific Beach,3817,10000,1968,5,Garage,201,Active,,,,,1745000,7/22/2015,1200000,http://www.redfin.com/CA/San-Diego/5331-Westknoll-Ln-92109/home/5145126,San Diego County's Regional Multiple Listing Service (SANDICOR),160005932,HomeSmart Realty West,N,Y,32.814681,-117.245722,FALSE
MLS Listing,Condo/Coop,419 Ravina St,La Jolla,CA,92037,2395000,3,4,La Jolla,2682,,2007,2,Garage,203,Active,,,,6/30/2016,2495000,12/14/2007,2250000,http://www.redfin.com/CA/San-Diego/419-Ravina-St-92037/home/21901614,San Diego County's Regional Multiple Listing Service (SANDICOR),160005436,Berkshire Hathaway HomeService,N,Y,32.8392202,-117.2797883,FALSE
MLS Listing,Condo/Coop,7555 Eads Ave #17,La Jolla,CA,92037,1198000,2,2,La Jolla,1673,,1990,2,Garage,205,Active,,,,7/13/2016,1249000,4/14/2010,817000,http://www.redfin.com/CA/San-Diego/7555-Eads-Ave-92037/unit-17/home/6629222,San Diego County's Regional Multiple Listing Service (SANDICOR),160005238,Berkshire Hathaway HomeService,N,Y,32.841119,-117.27492,FALSE
MLS Listing,Single Family Residential,7833 Via Capri,La Jolla,CA,92037,2595000,5,4,La Jolla,3500,,1976,4,Garage,209,Active,,,,5/14/2016,2880000,6/19/2002,1700000,http://www.redfin.com/CA/San-Diego/7833-Via-Capri-92037/home/4924935,San Diego County's Regional Multiple Listing Service (SANDICOR),160004492,Pacific Sotheby's Int'l Realty,N,Y,32.843479,-117.246093,FALSE
MLS Listing,Single Family Residential,El Camino Del Teatro,La Jolla,CA,92037,4998000,5,8,La Jolla,6847,20539,1993,3,Garage,213,Active,,,,,4998000,8/11/2000,4025000,http://www.redfin.com/CA/San-Diego/El-Camino-Del-Teatro-92037/home/4920862,San Diego County's Regional Multiple Listing Service (SANDICOR),160003926,Berkshire Hathaway HomeService,N,Y,Sign in to see,Sign in to see,FALSE
MLS Listing,Single Family Residential,1918 Via Casa Alta,La Jolla,CA,92037,5380000,6,7,La Jolla,6110,18387,1982,7,Garage,214,Active,,,,5/4/2016,6498876,,,http://www.redfin.com/CA/San-Diego/1918-Via-Casa-Alta-92037/home/105491191,San Diego County's Regional Multiple Listing Service (SANDICOR),160003601,Berkshire Hathaway HomeService,N,Y,32.8409439,-117.2543173,FALSE
MLS Listing,Single Family Residential,342 Playa Del Sur,La Jolla,CA,92037,4395000,5,5,La Jolla,3670,,2005,3,Garage,215,Active,,,,,3950000,6/9/2009,2100000,http://www.redfin.com/CA/San-Diego/342-Playa-Del-Sur-St-92037/home/6585288,San Diego County's Regional Multiple Listing Service (SANDICOR),160003360,Berkshire Hathaway HomeService,N,Y,32.82962,-117.2781605,FALSE
MLS Listing,Condo/Coop,909 Coast Blvd #6,La Jolla,CA,92037,969000,2,2,La Jolla,1215,,1971,2,Garage,215,Active,,,,4/4/2016,995000,1/2/2014,750000,http://www.redfin.com/CA/San-Diego/909-Coast-Blvd-92037/unit-6/home/4905516,San Diego County's Regional Multiple Listing Service (SANDICOR),160003341,Pacific Sotheby's Int'l Realty,N,Y,32.8476573,-117.2766626,FALSE
MLS Listing,Condo/Coop,6333 La Jolla Blvd #180,La Jolla,CA,92037,399000,1,1,La Jolla,713,,1970,1,,216,Active,8/28/2016,12:00,15:00,7/8/2016,399000,11/20/2013,327500,http://www.redfin.com/CA/San-Diego/6333-La-Jolla-Blvd-92037/unit-180/home/4918313,San Diego County's Regional Multiple Listing Service (SANDICOR),160003158,Coldwell Banker Res. Brokerage,N,Y,32.824667,-117.275667,FALSE
MLS Listing,Single Family Residential,6121 Avenida Chamnez,La Jolla,CA,92037,2195000,4,5,La Jolla,4150,6443,1991,2,Garage,223,Active,,,,,2195000,11/22/2006,2200000,http://www.redfin.com/CA/San-Diego/6121-Avenida-Chamnez-92037/home/4933541,San Diego County's Regional Multiple Listing Service (SANDICOR),160001975,Pacific Sotheby's Int'l Realty,N,Y,32.824431,-117.262796,FALSE
MLS Listing,Single Family Residential,1245 Roslyn Ln,La Jolla,CA,92037,2850000,3,3,La Jolla,3200,,1973,4,Garage,223,Active,,,,,2850000,,,http://www.redfin.com/CA/San-Diego/1245-Roslyn-Ln-92037/home/88444513,San Diego County's Regional Multiple Listing Service (SANDICOR),160001953,Pacific Sotheby's Int'l Realty,N,Y,32.848335,-117.271195,FALSE
MLS Listing,Single Family Residential,8578 Ruette Monte Carlo,La Jolla,CA,92037,5500000,5,7,La Jolla,6820,,2008,5,Garage,224,Active,,,,8/4/2016,5900000,4/4/2013,5000000,http://www.redfin.com/CA/San-Diego/8578-Ruette-Monte-Carlo-92037/home/4886685,San Diego County's Regional Multiple Listing Service (SANDICOR),160001691,Chris Beason Realty,N,Y,32.8625029,-117.2500792,FALSE
MLS Listing,Single Family Residential,6045 La Jolla Scenic So.,La Jolla,CA,92037,9778000,6,8,La Jolla,7165,43124,2015,4,Garage,230,Active,,,,,9778000,,,http://www.redfin.com/CA/San-Diego/6045-La-Jolla-Scenic-Dr-S-92037/home/106104353,San Diego County's Regional Multiple Listing Service (SANDICOR),160000780,Willis Allen Real Estate,N,Y,32.8255916,-117.2541217,FALSE
MLS Listing,Single Family Residential,1768 El Paso Real,La Jolla,CA,92037,3395000,6,6,La Jolla,5272,37462,1989,7,Garage,231,Active,,,,3/6/2016,3500000,11/18/2010,2700500,http://www.redfin.com/CA/San-Diego/1768-El-Paso-Real-92037/home/4923114,San Diego County's Regional Multiple Listing Service (SANDICOR),160000576,Berkshire Hathaway HomeService,N,Y,32.830022,-117.255715,FALSE
MLS Listing,Single Family Residential,1570 Virginia Way,La Jolla,CA,92037,4600000,5,4,La Jolla,3500,27878,1911,8,Garage,233,Active,,,,,4600000,,,http://www.redfin.com/CA/San-Diego/1570-Virginia-Way-92037/home/95750057,San Diego County's Regional Multiple Listing Service (SANDICOR),160000215,Pacific Sotheby's Int'l Realty,N,Y,32.8473854,-117.2655181,FALSE
MLS Listing,Single Family Residential,6209 Camino de La Costa,La Jolla,CA,92037,7800000,5,8,La Jolla,5516,11151,1993,6,Garage,234,Active,,,,,7800000,5/9/1997,2575000,http://www.redfin.com/CA/San-Diego/6209-Camino-De-La-Costa-92037/home/4933173,San Diego County's Regional Multiple Listing Service (SANDICOR),160000070,Pacific Sotheby's Int'l Realty,N,Y,32.821604,-117.279311,FALSE
MLS Listing,Condo/Coop,245 Coast Unit B1,La Jolla,CA,92037,1275000,2,2,La Jolla,1188,,1959,2,Garage,247,Active,,,,8/17/2016,1350000,2/28/2005,902000,http://www.redfin.com/CA/San-Diego/245-Coast-Blvd-92037/unit-B1/home/4908716,San Diego County's Regional Multiple Listing Service (SANDICOR),150065394,Berkshire Hathaway HomeService,N,Y,32.840129,-117.281127,FALSE
MLS Listing,Single Family Residential,1654 Marisma Way,La Jolla,CA,92037,6000000,6,8,La Jolla,5775,25951,2015,6,Garage,252,Active,,,,4/5/2016,7000000,10/7/2008,1700000,http://www.redfin.com/CA/San-Diego/1654-Marisma-Way-92037/home/4922782,San Diego County's Regional Multiple Listing Service (SANDICOR),150064825,Red Door Realty Group,N,Y,32.833076,-117.258563,FALSE
MLS Listing,Condo/Coop,909 Coast Blvd #4,La Jolla,CA,92037,1179000,2,2,La Jolla,1215,,1971,1,Garage,260,Active,,,,6/15/2016,1250000,,,http://www.redfin.com/CA/San-Diego/909-Coast-Blvd-92037/unit-4/home/96850153,San Diego County's Regional Multiple Listing Service (SANDICOR),150063864,Willis Allen Real Estate,N,Y,32.8476573,-117.2766626,FALSE
MLS Listing,Single Family Residential,1529 Calle Vaquero,La Jolla,CA,92037,1698000,3,2,La Jolla,2019,,1971,6,Garage,273,Active,,,,1/16/2016,1725000,2/24/1994,428000,http://www.redfin.com/CA/San-Diego/1529-Calle-Vaquero-92037/home/4942687,San Diego County's Regional Multiple Listing Service (SANDICOR),150062350,Coldwell Banker Res. Brokerage,N,Y,32.815944,-117.246221,FALSE
MLS Listing,Single Family Residential,Idle Hour Ln (Unable to map),La Jolla,CA,92037,22900000,7,14,La Jolla,14252,125017,1996,7,Garage,273,Active,,,,,22900000,6/22/2005,13320000,http://www.redfin.com/CA/LA-JOLLA/IDLE-HOUR-LN-92037/home/4862039,San Diego County's Regional Multiple Listing Service (SANDICOR),150062343,Berkshire Hathaway HomeService,N,Y,,,FALSE
MLS Listing,Single Family Residential,7741 Via Capri,La Jolla,CA,92037,4350000,5,5,La Jolla,4682,21000,1972,4,Garage,278,Active,,,,,4350000,4/23/1999,1050000,http://www.redfin.com/CA/San-Diego/7741-Via-Capri-92037/home/4924906,San Diego County's Regional Multiple Listing Service (SANDICOR),150061617,Willis Allen Real Estate,N,Y,32.8443091,-117.248437,FALSE
